ID,prefix,fwd_to
15,171.64.73.161/32,16
15,171.64.73.172/32,16
15,171.64.73.173/32,16
15,171.64.73.175/32,16
15,171.64.73.179/32,16
15,171.64.73.181/32,16
15,171.64.73.183/32,16
15,171.64.73.194/32,16
15,171.64.73.197/32,16
15,171.64.73.213/32,16
15,171.64.73.218/32,16
15,171.64.73.228/32,16
15,171.64.73.255/32,16
15,171.64.74.0/24,16
15,171.64.74.0/32,16
15,171.64.74.2/32,16
15,171.64.74.3/32,16
15,171.64.74.6/32,16
15,171.64.74.9/32,16
15,171.64.74.15/32,16
15,171.64.74.16/32,16
15,171.64.74.17/32,16
15,171.64.74.20/32,16
15,171.64.74.21/32,16
15,171.64.74.22/32,16
15,171.64.74.23/32,16
15,171.64.74.25/32,16
15,171.64.74.27/32,16
15,171.64.74.29/32,16
15,171.64.74.32/32,16
15,171.64.74.44/32,16
15,171.64.74.48/32,16
15,171.64.74.50/32,16
15,171.64.74.53/32,16
15,171.64.74.58/32,16
15,171.64.74.61/32,16
15,171.64.74.64/32,16
15,171.64.74.70/32,16
15,171.64.74.71/32,16
15,171.64.74.72/32,16
15,171.64.74.74/32,16
15,171.64.74.76/32,16
15,171.64.74.81/32,16
15,171.64.74.82/32,16
15,171.64.74.88/32,16
15,171.64.74.99/32,16
15,171.64.74.125/32,16
15,171.64.74.136/32,16
15,171.64.74.137/32,16
15,171.64.74.140/32,16
15,171.64.74.147/32,16
15,171.64.74.150/32,16
15,171.64.74.152/32,16
15,171.64.74.153/32,16
15,171.64.74.156/32,16
15,171.64.74.157/32,16
15,171.64.74.160/32,16
15,171.64.74.161/32,16
15,171.64.74.163/32,16
15,171.64.74.165/32,16
15,171.64.74.166/32,16
15,171.64.74.168/32,16
15,171.64.74.169/32,16
15,171.64.74.174/32,16
15,171.64.74.200/32,16
15,171.64.74.203/32,16
15,171.64.74.204/32,16
15,171.64.74.213/32,16
15,171.64.74.214/32,16
15,171.64.74.218/32,16
15,171.64.74.219/32,16
15,171.64.74.235/32,16
15,171.64.74.236/32,16
15,171.64.74.237/32,16
15,171.64.74.238/32,16
15,171.64.74.255/32,16
15,171.64.75.0/24,16
15,171.64.75.0/32,16
15,171.64.75.2/32,16
15,171.64.75.3/32,16
15,171.64.75.19/32,16
15,171.64.75.41/32,16
15,171.64.75.45/32,16
15,171.64.75.58/32,16
15,171.64.75.62/32,16
15,171.64.75.80/32,16
15,171.64.75.91/32,16
15,171.64.75.92/32,16
15,171.64.75.100/32,16
15,171.64.75.146/32,16
15,171.64.75.151/32,16
15,171.64.75.156/32,16
15,171.64.75.157/32,16
15,171.64.75.161/32,16
15,171.64.75.186/32,16
15,171.64.75.188/32,16
15,171.64.75.189/32,16
15,171.64.75.192/32,16
15,171.64.75.194/32,16
15,171.64.75.197/32,16
15,171.64.75.201/32,16
15,171.64.75.230/32,16
15,171.64.75.242/32,16
15,171.64.75.255/32,16
15,171.64.76.0/24,16
15,171.64.76.0/32,16
15,171.64.76.2/32,16
15,171.64.76.3/32,16
15,171.64.76.255/32,16
15,171.64.77.0/24,16
15,171.64.77.0/32,16
15,171.64.77.2/32,16
15,171.64.77.3/32,16
15,171.64.77.255/32,16
15,171.64.78.0/24,16
15,171.64.78.0/32,16
15,171.64.78.2/32,16
15,171.64.78.3/32,16
15,171.64.78.10/32,16
15,171.64.78.12/32,16
15,171.64.78.14/32,16
15,171.64.78.16/32,16
15,171.64.78.17/32,16
15,171.64.78.20/32,16
15,171.64.78.21/32,16
15,171.64.78.27/32,16
15,171.64.78.28/32,16
15,171.64.78.29/32,16
15,171.64.78.42/32,16
15,171.64.78.46/32,16
15,171.64.78.48/32,16
15,171.64.78.49/32,16
15,171.64.78.52/32,16
15,171.64.78.54/32,16
15,171.64.78.59/32,16
15,171.64.78.62/32,16
15,171.64.78.65/32,16
15,171.64.78.77/32,16
15,171.64.78.81/32,16
15,171.64.78.85/32,16
15,171.64.78.92/32,16
15,171.64.78.120/32,16
15,171.64.78.135/32,16
15,171.64.78.139/32,16
15,171.64.78.144/32,16
15,171.64.78.146/32,16
15,171.64.78.148/32,16
15,171.64.78.216/32,16
15,171.64.78.217/32,16
15,171.64.78.222/32,16
15,171.64.78.246/32,16
15,171.64.78.248/32,16
15,171.64.78.255/32,16
15,171.64.79.128/28,16
15,171.64.79.128/32,16
15,171.64.79.130/32,16
15,171.64.79.131/32,16
15,171.64.79.132/32,16
15,171.64.79.143/32,16
15,171.64.79.176/28,16
15,171.64.79.192/28,16
15,171.64.79.208/28,16
15,171.64.88.0/24,16
15,171.64.88.1/32,16
15,171.64.89.0/24,16
15,171.64.89.1/32,16
15,171.64.90.0/23,16
15,171.64.90.0/32,16
15,171.64.90.2/32,16
15,171.64.90.3/32,16
15,171.64.90.5/32,16
15,171.64.90.7/32,16
15,171.64.90.10/32,16
15,171.64.90.18/32,16
15,171.64.90.19/32,16
15,171.64.90.20/32,16
15,171.64.90.24/32,16
15,171.64.90.26/32,16
15,171.64.90.33/32,16
15,171.64.90.38/32,16
15,171.64.90.46/32,16
15,171.64.90.48/32,16
15,171.64.90.51/32,16
15,171.64.90.53/32,16
15,171.64.90.54/32,16
15,171.64.90.59/32,16
15,171.64.90.61/32,16
15,171.64.90.63/32,16
15,171.64.90.66/32,16
15,171.64.90.70/32,16
15,171.64.90.73/32,16
15,171.64.90.74/32,16
15,171.64.90.79/32,16
15,171.64.90.81/32,16
15,171.64.90.83/32,16
15,171.64.90.85/32,16
15,171.64.90.102/32,16
15,171.64.90.105/32,16
15,171.64.90.106/32,16
15,171.64.90.110/32,16
15,171.64.90.113/32,16
15,171.64.90.115/32,16
15,171.64.90.123/32,16
15,171.64.90.126/32,16
15,171.64.90.127/32,16
15,171.64.90.132/32,16
15,171.64.90.133/32,16
15,171.64.90.148/32,16
15,171.64.90.153/32,16
15,171.64.90.155/32,16
15,171.64.90.158/32,16
15,171.64.90.160/32,16
15,171.64.90.164/32,16
15,171.64.90.167/32,16
15,171.64.90.169/32,16
15,171.64.90.173/32,16
15,171.64.90.175/32,16
15,171.64.90.180/32,16
15,171.64.90.187/32,16
15,171.64.90.190/32,16
15,171.64.90.199/32,16
15,171.64.90.203/32,16
15,171.64.90.216/32,16
15,171.64.90.217/32,16
15,171.64.90.227/32,16
15,171.64.90.230/32,16
15,171.64.90.234/32,16
15,171.64.90.236/32,16
15,171.64.90.240/32,16
15,171.64.91.5/32,16
15,171.64.91.6/32,16
15,171.64.91.7/32,16
15,171.64.91.8/32,16
15,171.64.91.11/32,16
15,171.64.91.12/32,16
15,171.64.91.19/32,16
15,171.64.91.20/32,16
15,171.64.91.36/32,16
15,171.64.91.41/32,16
15,171.64.91.43/32,16
15,171.64.91.46/32,16
15,171.64.91.51/32,16
15,171.64.91.57/32,16
15,171.64.91.62/32,16
15,171.64.91.64/32,16
15,171.64.91.70/32,16
15,171.64.91.74/32,16
15,171.64.91.76/32,16
15,171.64.91.81/32,16
15,171.64.91.86/32,16
15,171.64.91.90/32,16
15,171.64.91.91/32,16
15,171.64.91.98/32,16
15,171.64.91.100/32,16
15,171.64.91.101/32,16
15,171.64.91.109/32,16
15,171.64.91.114/32,16
15,171.64.91.117/32,16
15,171.64.91.119/32,16
15,171.64.91.124/32,16
15,171.64.91.127/32,16
15,171.64.91.132/32,16
15,171.64.91.140/32,16
15,171.64.91.143/32,16
15,171.64.91.145/32,16
15,171.64.91.149/32,16
15,171.64.91.151/32,16
15,171.64.91.153/32,16
15,171.64.91.161/32,16
15,171.64.91.162/32,16
15,171.64.91.165/32,16
15,171.64.91.166/32,16
15,171.64.91.180/32,16
15,171.64.91.181/32,16
15,171.64.91.182/32,16
15,171.64.91.195/32,16
15,171.64.91.198/32,16
15,171.64.91.208/32,16
15,171.64.91.211/32,16
15,171.64.91.216/32,16
15,171.64.91.221/32,16
15,171.64.91.222/32,16
15,171.64.91.226/32,16
15,171.64.91.234/32,16
15,171.64.91.238/32,16
15,171.64.91.241/32,16
15,171.64.91.242/32,16
15,171.64.91.243/32,16
15,171.64.91.246/32,16
15,171.64.91.250/32,16
15,171.64.91.255/32,16
15,171.64.92.0/23,16
15,171.64.92.0/32,16
15,171.64.92.2/32,16
15,171.64.92.3/32,16
15,171.64.92.5/32,16
15,171.64.92.7/32,16
15,171.64.92.9/32,16
15,171.64.92.10/32,16
15,171.64.92.12/32,16
15,171.64.92.13/32,16
15,171.64.92.14/32,16
15,171.64.92.17/32,16
15,171.64.92.18/32,16
15,171.64.92.26/32,16
15,171.64.92.28/32,16
15,171.64.92.31/32,16
15,171.64.92.32/32,16
15,171.64.92.33/32,16
15,171.64.92.39/32,16
15,171.64.92.42/32,16
15,171.64.92.50/32,16
15,171.64.92.51/32,16
15,171.64.92.52/32,16
15,171.64.92.55/32,16
15,171.64.92.59/32,16
15,171.64.92.62/32,16
15,171.64.92.66/32,16
15,171.64.92.68/32,16
15,171.64.92.74/32,16
15,171.64.92.78/32,16
15,171.64.92.81/32,16
15,171.64.92.82/32,16
15,171.64.92.85/32,16
15,171.64.92.88/32,16
15,171.64.92.91/32,16
15,171.64.92.92/32,16
15,171.64.92.93/32,16
15,171.64.92.96/32,16
15,171.64.92.97/32,16
15,171.64.92.99/32,16
15,171.64.92.101/32,16
15,171.64.92.106/32,16
15,171.64.92.107/32,16
15,171.64.92.112/32,16
15,171.64.92.116/32,16
15,171.64.92.118/32,16
15,171.64.92.119/32,16
15,171.64.92.121/32,16
15,171.64.92.122/32,16
15,171.64.92.128/32,16
15,171.64.92.133/32,16
15,171.64.92.134/32,16
15,171.64.92.137/32,16
15,171.64.92.138/32,16
15,171.64.92.152/32,16
15,171.64.92.161/32,16
15,171.64.92.167/32,16
15,171.64.92.209/32,16
15,171.64.92.210/32,16
15,171.64.92.213/32,16
15,171.64.92.215/32,16
15,171.64.92.225/32,16
15,171.64.92.230/32,16
15,171.64.92.232/32,16
15,171.64.92.235/32,16
15,171.64.92.242/32,16
15,171.64.92.243/32,16
15,171.64.92.251/32,16
15,171.64.92.252/32,16
15,171.64.93.2/32,16
15,171.64.93.3/32,16
15,171.64.93.5/32,16
15,171.64.93.6/32,16
15,171.64.93.7/32,16
15,171.64.93.8/32,16
15,171.64.93.9/32,16
15,171.64.93.10/32,16
15,171.64.93.13/32,16
15,171.64.93.23/32,16
15,171.64.93.32/32,16
15,171.64.93.36/32,16
15,171.64.93.45/32,16
15,171.64.93.50/32,16
15,171.64.93.51/32,16
15,171.64.93.52/32,16
15,171.64.93.53/32,16
15,171.64.93.59/32,16
15,171.64.93.60/32,16
15,171.64.93.63/32,16
15,171.64.93.65/32,16
15,171.64.93.67/32,16
15,171.64.93.71/32,16
15,171.64.93.73/32,16
15,171.64.93.82/32,16
15,171.64.93.87/32,16
15,171.64.93.91/32,16
15,171.64.93.97/32,16
15,171.64.93.101/32,16
15,171.64.93.102/32,16
15,171.64.93.103/32,16
15,171.64.93.105/32,16
15,171.64.93.111/32,16
15,171.64.93.113/32,16
15,171.64.93.117/32,16
15,171.64.93.121/32,16
15,171.64.93.131/32,16
15,171.64.93.132/32,16
15,171.64.93.137/32,16
15,171.64.93.147/32,16
15,171.64.93.148/32,16
15,171.64.93.153/32,16
15,171.64.93.155/32,16
15,171.64.93.160/32,16
15,171.64.93.174/32,16
15,171.64.93.176/32,16
15,171.64.93.181/32,16
15,171.64.93.184/32,16
15,171.64.93.201/32,16
15,171.64.93.204/32,16
15,171.64.93.205/32,16
15,171.64.93.207/32,16
15,171.64.93.216/32,16
15,171.64.93.220/32,16
15,171.64.93.227/32,16
15,171.64.93.239/32,16
15,171.64.93.240/32,16
15,171.64.93.241/32,16
15,171.64.93.242/32,16
15,171.64.93.255/32,16
15,171.64.94.0/24,16
15,171.64.94.0/32,16
15,171.64.94.2/32,16
15,171.64.94.3/32,16
15,171.64.94.129/32,16
15,171.64.94.138/32,16
15,171.64.94.147/32,16
15,171.64.94.148/32,16
15,171.64.94.149/32,16
15,171.64.94.150/32,16
15,171.64.94.151/32,16
15,171.64.94.152/32,16
15,171.64.94.153/32,16
15,171.64.94.154/32,16
15,171.64.94.155/32,16
15,171.64.94.156/32,16
15,171.64.94.157/32,16
15,171.64.94.159/32,16
15,171.64.94.173/32,16
15,171.64.94.175/32,16
15,171.64.94.176/32,16
15,171.64.94.178/32,16
15,171.64.94.255/32,16
15,171.64.95.0/24,16
15,171.64.95.1/32,16
15,171.64.96.0/23,16
15,171.64.96.0/32,16
15,171.64.96.2/32,16
15,171.64.96.3/32,16
15,171.64.96.15/32,16
15,171.64.96.16/32,16
15,171.64.96.24/32,16
15,171.64.96.33/32,16
15,171.64.96.38/32,16
15,171.64.96.78/32,16
15,171.64.96.106/32,16
15,171.64.96.118/32,16
15,171.64.96.151/32,16
15,171.64.96.153/32,16
15,171.64.96.157/32,16
15,171.64.96.172/32,16
15,171.64.96.181/32,16
15,171.64.96.189/32,16
15,171.64.96.245/32,16
15,171.64.96.246/32,16
15,171.64.96.247/32,16
15,171.64.96.248/32,16
15,171.64.96.249/32,16
15,171.64.96.250/32,16
15,171.64.96.251/32,16
15,171.64.97.14/32,16
15,171.64.97.20/32,16
15,171.64.97.21/32,16
15,171.64.97.22/32,16
15,171.64.97.53/32,16
15,171.64.97.65/32,16
15,171.64.97.68/32,16
15,171.64.97.89/32,16
15,171.64.97.176/32,16
15,171.64.97.177/32,16
15,171.64.97.251/32,16
15,171.64.97.252/32,16
15,171.64.97.253/32,16
15,171.64.97.255/32,16
15,171.64.98.0/24,16
15,171.64.98.1/32,16
15,171.64.99.0/24,16
15,171.64.99.0/32,16
15,171.64.99.2/32,16
15,171.64.99.3/32,16
15,171.64.99.21/32,16
15,171.64.99.32/32,16
15,171.64.99.33/32,16
15,171.64.99.40/32,16
15,171.64.99.41/32,16
15,171.64.99.46/32,16
15,171.64.99.59/32,16
15,171.64.99.60/32,16
15,171.64.99.72/32,16
15,171.64.99.79/32,16
15,171.64.99.135/32,16
15,171.64.99.137/32,16
15,171.64.99.159/32,16
15,171.64.99.177/32,16
15,171.64.99.235/32,16
15,171.64.99.247/32,16
15,171.64.99.255/32,16
15,171.64.100.0/23,16
15,171.64.100.0/32,16
15,171.64.100.2/32,16
15,171.64.100.3/32,16
15,171.64.100.14/32,16
15,171.64.100.15/32,16
15,171.64.100.16/32,16
15,171.64.100.17/32,16
15,171.64.100.25/32,16
15,171.64.100.31/32,16
15,171.64.100.38/32,16
15,171.64.100.44/32,16
15,171.64.100.70/32,16
15,171.64.100.77/32,16
15,171.64.100.80/32,16
15,171.64.100.82/32,16
15,171.64.100.83/32,16
15,171.64.100.89/32,16
15,171.64.100.95/32,16
15,171.64.100.105/32,16
15,171.64.100.107/32,16
15,171.64.100.112/32,16
15,171.64.100.113/32,16
15,171.64.100.117/32,16
15,171.64.100.118/32,16
15,171.64.100.140/32,16
15,171.64.100.143/32,16
15,171.64.100.145/32,16
15,171.64.100.147/32,16
15,171.64.100.148/32,16
15,171.64.100.149/32,16
15,171.64.100.155/32,16
15,171.64.100.158/32,16
15,171.64.100.160/32,16
15,171.64.100.161/32,16
15,171.64.100.163/32,16
15,171.64.100.165/32,16
15,171.64.100.170/32,16
15,171.64.100.173/32,16
15,171.64.100.176/32,16
15,171.64.100.178/32,16
15,171.64.100.180/32,16
15,171.64.100.185/32,16
15,171.64.100.186/32,16
15,171.64.100.187/32,16
15,171.64.100.189/32,16
15,171.64.100.192/32,16
15,171.64.100.194/32,16
15,171.64.100.197/32,16
15,171.64.100.199/32,16
15,171.64.100.203/32,16
15,171.64.100.206/32,16
15,171.64.100.217/32,16
15,171.64.100.222/32,16
15,171.64.100.228/32,16
15,171.64.100.230/32,16
15,171.64.100.231/32,16
15,171.64.100.243/32,16
15,171.64.100.247/32,16
15,171.64.101.3/32,16
15,171.64.101.15/32,16
15,171.64.101.17/32,16
15,171.64.101.36/32,16
15,171.64.101.40/32,16
15,171.64.101.46/32,16
15,171.64.101.51/32,16
15,171.64.101.67/32,16
15,171.64.101.80/32,16
15,171.64.101.81/32,16
15,171.64.101.93/32,16
15,171.64.101.101/32,16
15,171.64.101.103/32,16
15,171.64.101.105/32,16
15,171.64.101.110/32,16
15,171.64.101.112/32,16
15,171.64.101.117/32,16
15,171.64.101.128/32,16
15,171.64.101.141/32,16
15,171.64.101.146/32,16
15,171.64.101.154/32,16
15,171.64.101.163/32,16
15,171.64.101.168/32,16
15,171.64.101.169/32,16
15,171.64.101.175/32,16
15,171.64.101.177/32,16
15,171.64.101.178/32,16
15,171.64.101.182/32,16
15,171.64.101.183/32,16
15,171.64.101.184/32,16
15,171.64.101.187/32,16
15,171.64.101.205/32,16
15,171.64.101.207/32,16
15,171.64.101.218/32,16
15,171.64.101.219/32,16
15,171.64.101.224/32,16
15,171.64.101.241/32,16
15,171.64.101.242/32,16
15,171.64.101.255/32,16
15,171.66.4.128/29,16
15,171.66.4.128/32,16
15,171.66.4.130/32,16
15,171.66.4.131/32,16
15,171.66.4.132/32,16
15,171.66.4.133/32,16
15,171.66.4.135/32,16
15,171.66.251.0/26,16
15,171.67.64.0/24,16
15,171.67.64.0/32,16
15,171.67.64.2/32,16
15,171.67.64.3/32,16
15,171.67.64.12/32,16
15,171.67.64.13/32,16
15,171.67.64.16/32,16
15,171.67.64.17/32,16
15,171.67.64.22/32,16
15,171.67.64.40/32,16
15,171.67.64.212/32,16
15,171.67.64.213/32,16
15,171.67.64.220/32,16
15,171.67.64.232/32,16
15,171.67.64.255/32,16
15,171.67.65.0/24,16
15,171.67.65.0/32,16
15,171.67.65.2/32,16
15,171.67.65.3/32,16
15,171.67.65.100/32,16
15,171.67.65.101/32,16
15,171.67.65.103/32,16
15,171.67.65.104/32,16
15,171.67.65.105/32,16
15,171.67.65.106/32,16
15,171.67.65.107/32,16
15,171.67.65.108/32,16
15,171.67.65.109/32,16
15,171.67.65.111/32,16
15,171.67.65.113/32,16
15,171.67.65.114/32,16
15,171.67.65.115/32,16
15,171.67.65.116/32,16
15,171.67.65.117/32,16
15,171.67.65.118/32,16
15,171.67.65.119/32,16
15,171.67.65.120/32,16
15,171.67.65.121/32,16
15,171.67.65.175/32,16
15,171.67.65.202/32,16
15,171.67.65.203/32,16
15,171.67.65.204/32,16
15,171.67.65.205/32,16
15,171.67.65.206/32,16
15,171.67.65.207/32,16
15,171.67.65.208/32,16
15,171.67.65.209/32,16
15,171.67.65.210/32,16
15,171.67.65.212/32,16
15,171.67.65.213/32,16
15,171.67.65.215/32,16
15,171.67.65.216/32,16
15,171.67.65.217/32,16
15,171.67.65.218/32,16
15,171.67.65.219/32,16
15,171.67.65.220/32,16
15,171.67.65.221/32,16
15,171.67.65.222/32,16
15,171.67.65.223/32,16
15,171.67.65.255/32,16
15,171.67.66.0/24,16
15,171.67.66.0/32,16
15,171.67.66.2/32,16
15,171.67.66.3/32,16
15,171.67.66.11/32,16
15,171.67.66.12/32,16
15,171.67.66.13/32,16
15,171.67.66.14/32,16
15,171.67.66.15/32,16
15,171.67.66.16/32,16
15,171.67.66.17/32,16
15,171.67.66.18/32,16
15,171.67.66.19/32,16
15,171.67.66.20/32,16
15,171.67.66.21/32,16
15,171.67.66.22/32,16
15,171.67.66.23/32,16
15,171.67.66.24/32,16
15,171.67.66.25/32,16
15,171.67.66.26/32,16
15,171.67.66.27/32,16
15,171.67.66.29/32,16
15,171.67.66.30/32,16
15,171.67.66.31/32,16
15,171.67.66.32/32,16
15,171.67.66.33/32,16
15,171.67.66.34/32,16
15,171.67.66.35/32,16
15,171.67.66.36/32,16
15,171.67.66.37/32,16
15,171.67.66.38/32,16
15,171.67.66.39/32,16
15,171.67.66.40/32,16
15,171.67.66.41/32,16
15,171.67.66.42/32,16
15,171.67.66.43/32,16
15,171.67.66.44/32,16
15,171.67.66.45/32,16
15,171.67.66.46/32,16
15,171.67.66.47/32,16
15,171.67.66.48/32,16
15,171.67.66.49/32,16
15,171.67.66.50/32,16
15,171.67.66.51/32,16
15,171.67.66.52/32,16
15,171.67.66.53/32,16
15,171.67.66.54/32,16
15,171.67.66.55/32,16
15,171.67.66.56/32,16
15,171.67.66.58/32,16
15,171.67.66.59/32,16
15,171.67.66.60/32,16
15,171.67.66.61/32,16
15,171.67.66.62/32,16
15,171.67.66.63/32,16
15,171.67.66.64/32,16
15,171.67.66.65/32,16
15,171.67.66.66/32,16
15,171.67.66.67/32,16
15,171.67.66.68/32,16
15,171.67.66.69/32,16
15,171.67.66.70/32,16
15,171.67.66.71/32,16
15,171.67.66.72/32,16
15,171.67.66.73/32,16
15,171.67.66.74/32,16
15,171.67.66.75/32,16
15,171.67.66.76/32,16
15,171.67.66.77/32,16
15,171.67.66.78/32,16
15,171.67.66.79/32,16
15,171.67.66.80/32,16
15,171.67.66.235/32,16
15,171.67.66.236/32,16
15,171.67.66.237/32,16
15,171.67.66.238/32,16
15,171.67.66.239/32,16
15,171.67.66.240/32,16
15,171.67.66.241/32,16
15,171.67.66.242/32,16
15,171.67.66.243/32,16
15,171.67.66.244/32,16
15,171.67.66.255/32,16
15,171.67.67.0/24,16
15,171.67.67.0/32,16
15,171.67.67.2/32,16
15,171.67.67.3/32,16
15,171.67.67.255/32,16
15,171.67.68.0/24,16
15,171.67.68.0/32,16
15,171.67.68.2/32,16
15,171.67.68.3/32,16
15,171.67.68.255/32,16
15,171.67.69.0/24,16
15,171.67.69.0/32,16
15,171.67.69.2/32,16
15,171.67.69.3/32,16
15,171.67.69.255/32,16
15,171.67.70.0/24,16
15,171.67.70.0/32,16
15,171.67.70.2/32,16
15,171.67.70.3/32,16
15,171.67.70.255/32,16
15,171.67.72.0/23,16
15,171.67.72.0/32,16
15,171.67.72.2/32,16
15,171.67.72.3/32,16
15,171.67.73.10/32,16
15,171.67.73.65/32,16
15,171.67.73.66/32,16
15,171.67.73.255/32,16
15,171.67.74.0/23,16
15,171.67.74.0/32,16
15,171.67.74.2/32,16
15,171.67.74.3/32,16
15,171.67.74.11/32,16
15,171.67.74.12/32,16
15,171.67.74.13/32,16
15,171.67.74.14/32,16
15,171.67.74.68/32,16
15,171.67.74.237/32,16
15,171.67.74.238/32,16
15,171.67.74.239/32,16
15,171.67.74.254/32,16
15,171.67.75.2/32,16
15,171.67.75.3/32,16
15,171.67.75.4/32,16
15,171.67.75.5/32,16
15,171.67.75.6/32,16
15,171.67.75.8/32,16
15,171.67.75.9/32,16
15,171.67.75.10/32,16
15,171.67.75.11/32,16
15,171.67.75.12/32,16
15,171.67.75.13/32,16
15,171.67.75.14/32,16
15,171.67.75.15/32,16
15,171.67.75.20/32,16
15,171.67.75.255/32,16
15,171.67.76.0/23,16
15,171.67.76.0/32,16
15,171.67.76.2/32,16
15,171.67.76.3/32,16
15,171.67.76.10/32,16
15,171.67.76.11/32,16
15,171.67.76.27/32,16
15,171.67.76.30/32,16
15,171.67.76.31/32,16
15,171.67.76.32/32,16
15,171.67.76.40/32,16
15,171.67.76.45/32,16
15,171.67.76.50/32,16
15,171.67.76.60/32,16
15,171.67.76.65/32,16
15,171.67.76.66/32,16
15,171.67.76.70/32,16
15,171.67.76.78/32,16
15,171.67.76.79/32,16
15,171.67.76.85/32,16
15,171.67.76.92/32,16
15,171.67.76.97/32,16
15,171.67.76.102/32,16
15,171.67.76.117/32,16
15,171.67.76.127/32,16
15,171.67.76.130/32,16
15,171.67.76.133/32,16
15,171.67.76.143/32,16
15,171.67.76.144/32,16
15,171.67.76.150/32,16
15,171.67.76.157/32,16
15,171.67.76.164/32,16
15,171.67.76.171/32,16
15,171.67.76.182/32,16
15,171.67.76.184/32,16
15,171.67.76.188/32,16
15,171.67.76.200/32,16
15,171.67.76.201/32,16
15,171.67.76.202/32,16
15,171.67.76.203/32,16
15,171.67.76.204/32,16
15,171.67.77.10/32,16
15,171.67.77.13/32,16
15,171.67.77.16/32,16
15,171.67.77.17/32,16
15,171.67.77.18/32,16
15,171.67.77.20/32,16
15,171.67.77.21/32,16
15,171.67.77.30/32,16
15,171.67.77.60/32,16
15,171.67.77.70/32,16
15,171.67.77.71/32,16
15,171.67.77.72/32,16
15,171.67.77.73/32,16
15,171.67.77.225/32,16
15,171.67.77.226/32,16
15,171.67.77.227/32,16
15,171.67.77.228/32,16
15,171.67.77.229/32,16
15,171.67.77.230/32,16
15,171.67.77.231/32,16
15,171.67.77.232/32,16
15,171.67.77.233/32,16
15,171.67.77.236/32,16
15,171.67.77.237/32,16
15,171.67.77.241/32,16
15,171.67.77.242/32,16
15,171.67.77.243/32,16
15,171.67.77.255/32,16
15,171.67.78.0/23,16
15,171.67.78.0/32,16
15,171.67.78.2/32,16
15,171.67.78.3/32,16
15,171.67.79.255/32,16
15,171.67.231.128/25,16
15,171.67.231.128/32,16
15,171.67.231.130/32,16
15,171.67.231.131/32,16
15,171.67.231.255/32,16
15,171.67.234.0/25,16
15,171.67.234.0/32,16
15,171.67.234.2/32,16
15,171.67.234.3/32,16
15,171.67.234.127/32,16
15,171.67.234.128/26,16
15,171.67.234.128/32,16
15,171.67.234.130/32,16
15,171.67.234.131/32,16
15,171.67.234.191/32,16
15,172.20.0.131/32,16
15,172.20.10.128/27,16
15,172.20.10.128/32,16
15,172.20.10.129/32,16
15,172.20.10.130/32,16
15,172.20.10.131/32,16
15,172.20.10.132/32,16
15,172.20.10.133/32,16
15,172.20.10.159/32,16
15,172.24.64.0/24,16
15,172.24.64.0/32,16
15,172.24.64.2/32,16
15,172.24.64.3/32,16
15,172.24.64.12/32,16
15,172.24.64.13/32,16
15,172.24.64.14/32,16
15,172.24.64.17/32,16
15,172.24.64.20/32,16
15,172.24.64.21/32,16
15,172.24.64.23/32,16
15,172.24.64.25/32,16
15,172.24.64.26/32,16
15,172.24.64.27/32,16
15,172.24.64.30/32,16
15,172.24.64.33/32,16
15,172.24.64.40/32,16
15,172.24.64.41/32,16
15,172.24.64.42/32,16
15,172.24.64.43/32,16
15,172.24.64.46/32,16
15,172.24.64.47/32,16
15,172.24.64.49/32,16
15,172.24.64.50/32,16
15,172.24.64.52/32,16
15,172.24.64.53/32,16
15,172.24.64.54/32,16
15,172.24.64.55/32,16
15,172.24.64.56/32,16
15,172.24.64.58/32,16
15,172.24.64.59/32,16
15,172.24.64.62/32,16
15,172.24.64.63/32,16
15,172.24.64.64/32,16
15,172.24.64.66/32,16
15,172.24.64.68/32,16
15,172.24.64.69/32,16
15,172.24.64.71/32,16
15,172.24.64.72/32,16
15,172.24.64.73/32,16
15,172.24.64.85/32,16
15,172.24.64.89/32,16
15,172.24.64.90/32,16
15,172.24.64.94/32,16
15,172.24.64.95/32,16
15,172.24.64.96/32,16
15,172.24.64.97/32,16
15,172.24.64.213/32,16
15,172.24.64.214/32,16
15,172.24.64.255/32,16
15,172.24.65.0/24,16
15,172.24.65.0/32,16
15,172.24.65.3/32,16
15,172.24.65.4/32,16
15,172.24.65.10/32,16
15,172.24.65.11/32,16
15,172.24.65.12/32,16
15,172.24.65.13/32,16
15,172.24.65.14/32,16
15,172.24.65.15/32,16
15,172.24.65.18/32,16
15,172.24.65.21/32,16
15,172.24.65.23/32,16
15,172.24.65.25/32,16
15,172.24.65.26/32,16
15,172.24.65.27/32,16
15,172.24.65.28/32,16
15,172.24.65.39/32,16
15,172.24.65.48/32,16
15,172.24.65.51/32,16
15,172.24.65.75/32,16
15,172.24.65.76/32,16
15,172.24.65.80/32,16
15,172.24.65.84/32,16
15,172.24.65.96/32,16
15,172.24.65.99/32,16
15,172.24.65.255/32,16
15,172.24.66.0/24,16
15,172.24.66.0/32,16
15,172.24.66.3/32,16
15,172.24.66.4/32,16
15,172.24.66.14/32,16
15,172.24.66.18/32,16
15,172.24.66.150/32,16
15,172.24.66.255/32,16
15,172.24.67.0/24,16
15,172.24.67.0/32,16
15,172.24.67.2/32,16
15,172.24.67.3/32,16
