acl_id,action,src_ip,src_ip_mask,dst_ip,dst_ip_mask,ip_protocol,transport_src_begin,transport_src_end,transport_dst_begin,transport_dst_end,transport_ctrl_begin,transport_ctrl_end,acl_id
2001,False,0,4294967295,167772160,16777215,0,0,65535,0,65535,0,255,2001
2001,False,0,4294967295,2886729728,1048575,0,0,65535,0,65535,0,255,2001
2001,False,0,4294967295,3232235520,65535,0,0,65535,0,65535,0,255,2001
2001,True,167772160,16777215,0,4294967295,0,0,65535,0,65535,0,255,2001
2001,True,2886729728,1048575,0,4294967295,0,0,65535,0,65535,0,255,2001
2001,True,3232235520,65535,0,4294967295,0,0,65535,0,65535,0,255,2001
2001,False,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,2001
2301,False,2886729728,1048575,2873161984,255,0,0,65535,0,65535,0,255,2301
2301,False,2886729728,1048575,2873260032,2047,0,0,65535,0,65535,0,255,2301
2301,True,2886729728,1048575,2873098240,262143,0,0,65535,0,65535,0,255,2301
2301,True,2886729728,1048575,2148270080,65535,0,0,65535,0,65535,0,255,2301
2301,True,2886729728,1048575,2886729728,1048575,0,0,65535,0,65535,0,255,2301
2301,True,2886729728,1048575,645041664,255,0,0,65535,0,65535,0,255,2301
2301,True,2886729728,1048575,645041920,127,0,0,65535,0,65535,0,255,2301
2301,True,3232300032,255,2873114624,8191,0,0,65535,0,65535,0,255,2301
2301,True,3232300032,255,2887270400,8191,0,0,65535,0,65535,0,255,2301
2301,True,3232300032,255,2873311232,8191,0,0,65535,0,65535,0,255,2301
2301,True,3232300032,255,2887467008,8191,0,0,65535,0,65535,0,255,2301
2301,True,2887270400,8191,3232300032,255,0,0,65535,0,65535,0,255,2301
2301,True,2887467008,8191,3232300032,255,0,0,65535,0,65535,0,255,2301
